epoch,accuracy,loss,val_accuracy,val_loss
42,0.9005376100540161,0.2328203320503235,0.9012539386749268,0.24601604044437408
43,0.8985214829444885,0.23327183723449707,0.9012539386749268,0.24592511355876923
44,0.897849440574646,0.23267008364200592,0.9043887257575989,0.2450791597366333
45,0.8998655676841736,0.2326871007680893,0.9012539386749268,0.24581633508205414
46,0.9012096524238586,0.23262344300746918,0.8996865153312683,0.24722014367580414
47,0.8958333134651184,0.2324874848127365,0.9028213024139404,0.24493587017059326
48,0.899193525314331,0.23224318027496338,0.9012539386749268,0.24592944979667664
49,0.8998655676841736,0.23218265175819397,0.8996865153312683,0.24780961871147156
50,0.8971773982048035,0.23265662789344788,0.9012539386749268,0.24724557995796204
51,0.8971773982048035,0.23250065743923187,0.9012539386749268,0.24597464501857758
52,0.9005376100540161,0.23176464438438416,0.8981191515922546,0.2482338547706604
53,0.8965053558349609,0.23235023021697998,0.9012539386749268,0.24593819677829742
54,0.897849440574646,0.23208476603031158,0.9028213024139404,0.24535609781742096
55,0.897849440574646,0.23180672526359558,0.9043887257575989,0.24405057728290558
56,0.8985214829444885,0.2322010099887848,0.9012539386749268,0.24587135016918182
57,0.9005376100540161,0.23125779628753662,0.8981191515922546,0.24864402413368225
58,0.899193525314331,0.2322632521390915,0.8981191515922546,0.24838732182979584
59,0.899193525314331,0.23195162415504456,0.9028213024139404,0.244717538356781
60,0.8985214829444885,0.231710746884346,0.9028213024139404,0.24504923820495605
61,0.899193525314331,0.23161834478378296,0.9012539386749268,0.24553778767585754
62,0.897849440574646,0.23163652420043945,0.9012539386749268,0.24485629796981812
63,0.8965053558349609,0.23200084269046783,0.9012539386749268,0.24586518108844757
64,0.9005376100540161,0.23156329989433289,0.8996865153312683,0.2461385875940323
65,0.8985214829444885,0.23178690671920776,0.8996865153312683,0.24631567299365997
66,0.8965053558349609,0.23145516216754913,0.9059560894966125,0.2445143461227417
67,0.8971773982048035,0.23199668526649475,0.9012539386749268,0.24504278600215912
68,0.899193525314331,0.2314779907464981,0.9059560894966125,0.24424298107624054
69,0.8998655676841736,0.23187483847141266,0.9012539386749268,0.24548810720443726
70,0.9012096524238586,0.2311783879995346,0.8996865153312683,0.24617047607898712
71,0.8944892287254333,0.23186460137367249,0.9043887257575989,0.24412375688552856
72,0.8985214829444885,0.23182742297649384,0.9028213024139404,0.24449118971824646
73,0.899193525314331,0.23159392178058624,0.9012539386749268,0.24503915011882782
74,0.899193525314331,0.23157522082328796,0.9028213024139404,0.24435439705848694
75,0.8985214829444885,0.23132987320423126,0.9012539386749268,0.2462512105703354
76,0.8971773982048035,0.23151125013828278,0.9012539386749268,0.24615511298179626
77,0.8965053558349609,0.2308473289012909,0.9012539386749268,0.245383620262146
78,0.8998655676841736,0.2310868501663208,0.8996865153312683,0.24610140919685364
79,0.8985214829444885,0.2308538556098938,0.8981191515922546,0.24696552753448486
80,0.897849440574646,0.23074622452259064,0.8996865153312683,0.24603129923343658
81,0.8965053558349609,0.2305523306131363,0.8981191515922546,0.24752776324748993
82,0.8998655676841736,0.23100614547729492,0.9012539386749268,0.24634552001953125
83,0.8965053558349609,0.2309384047985077,0.9012539386749268,0.2455681562423706
84,0.8998655676841736,0.23056885600090027,0.9012539386749268,0.24450498819351196
85,0.8998655676841736,0.2305692583322525,0.9012539386749268,0.24568606913089752
86,0.8998655676841736,0.23072099685668945,0.9012539386749268,0.24492312967777252
87,0.897849440574646,0.23088587820529938,0.9012539386749268,0.24504025280475616
88,0.8985214829444885,0.23060505092144012,0.9012539386749268,0.24529917538166046
89,0.8965053558349609,0.23062902688980103,0.9028213024139404,0.24430254101753235
90,0.897849440574646,0.23123669624328613,0.9028213024139404,0.24425458908081055
91,0.899193525314331,0.231033056974411,0.9028213024139404,0.24516482651233673
92,0.8971773982048035,0.23081845045089722,0.9028213024139404,0.2438184916973114
93,0.8971773982048035,0.23103900253772736,0.9012539386749268,0.24440710246562958
94,0.8998655676841736,0.23040805757045746,0.9059560894966125,0.2433064579963684
95,0.899193525314331,0.23005227744579315,0.9012539386749268,0.24481409788131714
96,0.9025537371635437,0.2301403433084488,0.8996865153312683,0.24603086709976196
97,0.897849440574646,0.2303476631641388,0.9012539386749268,0.24488218128681183
98,0.8971773982048035,0.23023779690265656,0.9012539386749268,0.24463269114494324
99,0.9005376100540161,0.2298966944217682,0.9012539386749268,0.24508406221866608
100,0.899193525314331,0.23028020560741425,0.9012539386749268,0.2441641092300415
101,0.8998655676841736,0.2305520921945572,0.9012539386749268,0.2448544204235077
102,0.9012096524238586,0.2302190363407135,0.8996865153312683,0.2461588978767395
103,0.8998655676841736,0.22986137866973877,0.8981191515922546,0.24711818993091583
104,0.8951612710952759,0.229933500289917,0.9012539386749268,0.24444521963596344
105,0.9005376100540161,0.2302093356847763,0.9012539386749268,0.24447347223758698
106,0.897849440574646,0.23016084730625153,0.9012539386749268,0.245060533285141
107,0.8985214829444885,0.22933393716812134,0.9028213024139404,0.2440781593322754
108,0.8998655676841736,0.2295188009738922,0.9059560894966125,0.24313177168369293
109,0.9005376100540161,0.22998613119125366,0.9028213024139404,0.2435697615146637
110,0.899193525314331,0.229805588722229,0.9028213024139404,0.24398721754550934
111,0.9012096524238586,0.22994232177734375,0.8996865153312683,0.2452162504196167
112,0.8998655676841736,0.22980175912380219,0.9012539386749268,0.24448828399181366
113,0.8998655676841736,0.2294534593820572,0.9028213024139404,0.245297372341156
114,0.8971773982048035,0.22990824282169342,0.9028213024139404,0.24488937854766846
115,0.8998655676841736,0.22951683402061462,0.9012539386749268,0.24520070850849152
116,0.899193525314331,0.22943463921546936,0.8981191515922546,0.24653980135917664
117,0.8965053558349609,0.229390949010849,0.8981191515922546,0.24624618887901306
118,0.8944892287254333,0.22948148846626282,0.9028213024139404,0.24357590079307556
119,0.9005376100540161,0.22926433384418488,0.9028213024139404,0.24421213567256927
120,0.8998655676841736,0.2294013798236847,0.8981191515922546,0.24613715708255768
121,0.9005376100540161,0.2293858528137207,0.8981191515922546,0.24700477719306946
122,0.897849440574646,0.22940750420093536,0.9028213024139404,0.2434421181678772
123,0.8985214829444885,0.22913171350955963,0.9012539386749268,0.24427905678749084
124,0.8998655676841736,0.2291349619626999,0.9028213024139404,0.24424897134304047
125,0.897849440574646,0.22932052612304688,0.8996865153312683,0.2448129504919052
126,0.8998655676841736,0.22944538295269012,0.9012539386749268,0.24420900642871857
127,0.8971773982048035,0.2291651964187622,0.8996865153312683,0.24430041015148163
128,0.8985214829444885,0.2286180704832077,0.9028213024139404,0.24324549734592438
129,0.897849440574646,0.22841371595859528,0.9043887257575989,0.24343539774417877
130,0.8998655676841736,0.22988614439964294,0.9012539386749268,0.2439241111278534
131,0.897849440574646,0.22899803519248962,0.9012539386749268,0.2445501685142517
132,0.9025537371635437,0.22927775979042053,0.9012539386749268,0.2446170151233673
133,0.9012096524238586,0.2287115454673767,0.9043887257575989,0.24325869977474213
134,0.9045698642730713,0.2289399355649948,0.9028213024139404,0.24421173334121704
135,0.8965053558349609,0.2288099080324173,0.9012539386749268,0.24287478625774384
136,0.8998655676841736,0.22897349298000336,0.9043887257575989,0.2433958649635315
137,0.8985214829444885,0.2291175127029419,0.8981191515922546,0.2476508468389511
138,0.8985214829444885,0.22881409525871277,0.8981191515922546,0.24544639885425568
139,0.899193525314331,0.22903558611869812,0.9028213024139404,0.24591492116451263
140,0.897849440574646,0.22860568761825562,0.8981191515922546,0.2461193948984146
141,0.899193525314331,0.2286144196987152,0.9012539386749268,0.24434958398342133
142,0.8985214829444885,0.228544682264328,0.8981191515922546,0.24582110345363617
143,0.9005376100540161,0.22864869236946106,0.9012539386749268,0.24381904304027557
144,0.8965053558349609,0.2292085438966751,0.9012539386749268,0.24392981827259064
145,0.9018816947937012,0.2285086065530777,0.9028213024139404,0.24306318163871765
146,0.897849440574646,0.2282993346452713,0.9012539386749268,0.24451957643032074
147,0.8985214829444885,0.2281491905450821,0.8981191515922546,0.24522455036640167
148,0.9012096524238586,0.22812959551811218,0.9012539386749268,0.2456863522529602
149,0.8944892287254333,0.22845104336738586,0.9043887257575989,0.2433588206768036
150,0.8998655676841736,0.2279074341058731,0.8965517282485962,0.24709461629390717
151,0.9018816947937012,0.22749125957489014,0.9028213024139404,0.24262288212776184
152,0.9018816947937012,0.22843289375305176,0.9028213024139404,0.24269060790538788
153,0.8965053558349609,0.22812572121620178,0.9012539386749268,0.24403692781925201
154,0.8998655676841736,0.2276919186115265,0.9028213024139404,0.24509462714195251
155,0.9012096524238586,0.22779345512390137,0.9012539386749268,0.24424000084400177
156,0.8985214829444885,0.22837387025356293,0.9012539386749268,0.24397771060466766
157,0.9012096524238586,0.2282422035932541,0.8981191515922546,0.2484194040298462
158,0.897849440574646,0.22885878384113312,0.9028213024139404,0.24466408789157867
159,0.8998655676841736,0.22799549996852875,0.8996865153312683,0.24533125758171082
160,0.9005376100540161,0.22742503881454468,0.9043887257575989,0.24331443011760712
161,0.9025537371635437,0.22770436108112335,0.9028213024139404,0.24501582980155945
162,0.9005376100540161,0.22758199274539948,0.9028213024139404,0.24347138404846191
163,0.9032257795333862,0.22785088419914246,0.9028213024139404,0.24381600320339203
164,0.8971773982048035,0.2276001125574112,0.9028213024139404,0.24349188804626465
165,0.9005376100540161,0.22787915170192719,0.9028213024139404,0.24344754219055176
166,0.8998655676841736,0.22747068107128143,0.9012539386749268,0.2444697618484497
167,0.9005376100540161,0.22749076783657074,0.8996865153312683,0.24608027935028076
168,0.897849440574646,0.22776073217391968,0.9012539386749268,0.2438027560710907
169,0.9012096524238586,0.22746047377586365,0.9028213024139404,0.24274642765522003
170,0.9012096524238586,0.22780558466911316,0.9028213024139404,0.2435845583677292
171,0.8971773982048035,0.22733666002750397,0.9043887257575989,0.24265897274017334
172,0.9045698642730713,0.22772440314292908,0.9028213024139404,0.2431386560201645
173,0.897849440574646,0.22748228907585144,0.9028213024139404,0.24236641824245453
174,0.9025537371635437,0.22734111547470093,0.8996865153312683,0.24427326023578644
175,0.8998655676841736,0.2274845540523529,0.9028213024139404,0.24341222643852234
176,0.899193525314331,0.22775311768054962,0.9028213024139404,0.24270464479923248
177,0.9005376100540161,0.22752362489700317,0.9028213024139404,0.24284042418003082
178,0.9025537371635437,0.227279394865036,0.9012539386749268,0.242288738489151
179,0.897849440574646,0.22733739018440247,0.9028213024139404,0.2427961230278015
180,0.8998655676841736,0.22711703181266785,0.9028213024139404,0.24357478320598602
181,0.8985214829444885,0.22678139805793762,0.9012539386749268,0.24248762428760529
182,0.9005376100540161,0.2274537831544876,0.9028213024139404,0.24381153285503387
183,0.8985214829444885,0.22720837593078613,0.9043887257575989,0.24305769801139832
184,0.9018816947937012,0.2271186262369156,0.9028213024139404,0.24369606375694275
185,0.9005376100540161,0.2267903983592987,0.9012539386749268,0.24400115013122559
186,0.899193525314331,0.2272610068321228,0.8996865153312683,0.24472127854824066
187,0.899193525314331,0.2272423952817917,0.9043887257575989,0.2426680028438568
188,0.9005376100540161,0.22704441845417023,0.8996865153312683,0.24653451144695282
189,0.899193525314331,0.2276635766029358,0.9028213024139404,0.24472272396087646
190,0.9012096524238586,0.22695185244083405,0.9028213024139404,0.24337886273860931
191,0.899193525314331,0.2268843650817871,0.9028213024139404,0.24316401779651642
192,0.8985214829444885,0.22687824070453644,0.9028213024139404,0.2428065538406372
193,0.9012096524238586,0.22663246095180511,0.9012539386749268,0.24392348527908325
194,0.9018816947937012,0.22673220932483673,0.9043887257575989,0.24320732057094574
195,0.9012096524238586,0.22702151536941528,0.9028213024139404,0.24342702329158783
196,0.8965053558349609,0.227118581533432,0.9043887257575989,0.24354925751686096
197,0.9025537371635437,0.22738085687160492,0.8981191515922546,0.2449938952922821
198,0.8998655676841736,0.22686289250850677,0.9012539386749268,0.24357466399669647
199,0.9005376100540161,0.22656498849391937,0.9012539386749268,0.24470001459121704
200,0.9025537371635437,0.226727694272995,0.8981191515922546,0.24522849917411804
201,0.9005376100540161,0.22676850855350494,0.9043887257575989,0.24315327405929565
202,0.9032257795333862,0.22651223838329315,0.9028213024139404,0.2426922619342804
203,0.899193525314331,0.22618335485458374,0.9059560894966125,0.24187572300434113
204,0.9005376100540161,0.2265089452266693,0.8996865153312683,0.2446150779724121
205,0.8985214829444885,0.22659602761268616,0.9028213024139404,0.24304594099521637
206,0.9018816947937012,0.22611957788467407,0.9028213024139404,0.2439402937889099
207,0.899193525314331,0.22628910839557648,0.9028213024139404,0.24275851249694824
208,0.897849440574646,0.22639459371566772,0.9028213024139404,0.2426363229751587
209,0.9025537371635437,0.22629694640636444,0.9028213024139404,0.24304190278053284
210,0.9018816947937012,0.22621378302574158,0.9059560894966125,0.24202601611614227
211,0.899193525314331,0.22624856233596802,0.9043887257575989,0.24263134598731995
212,0.899193525314331,0.22720374166965485,0.9012539386749268,0.24189229309558868
213,0.8985214829444885,0.2263634353876114,0.9043887257575989,0.24273835122585297
214,0.9018816947937012,0.2263244241476059,0.8981191515922546,0.24492470920085907
215,0.899193525314331,0.22613213956356049,0.9043887257575989,0.24439042806625366
216,0.8998655676841736,0.22617870569229126,0.9028213024139404,0.24323783814907074
217,0.9018816947937012,0.22593793272972107,0.9028213024139404,0.24434174597263336
218,0.8998655676841736,0.226228266954422,0.9043887257575989,0.2427310049533844
219,0.9025537371635437,0.22624368965625763,0.9028213024139404,0.2441474348306656
220,0.8998655676841736,0.22605516016483307,0.9028213024139404,0.24469192326068878
221,0.9018816947937012,0.2261503040790558,0.9059560894966125,0.24359890818595886
222,0.9012096524238586,0.2258584201335907,0.9059560894966125,0.24276073276996613
223,0.8965053558349609,0.2258910983800888,0.9028213024139404,0.24451161921024323
224,0.8998655676841736,0.22569651901721954,0.9028213024139404,0.24250264465808868
225,0.9018816947937012,0.2259390503168106,0.9043887257575989,0.24281658232212067
226,0.899193525314331,0.2261171191930771,0.9028213024139404,0.24311986565589905
227,0.9012096524238586,0.22573404014110565,0.9028213024139404,0.24470199644565582
228,0.897849440574646,0.2257145494222641,0.9059560894966125,0.24244453012943268
229,0.9012096524238586,0.22586241364479065,0.9043887257575989,0.2422231137752533
230,0.9005376100540161,0.22553454339504242,0.9059560894966125,0.24368171393871307
231,0.8985214829444885,0.22516225278377533,0.9059560894966125,0.2416808009147644
232,0.9005376100540161,0.22577013075351715,0.9059560894966125,0.241383358836174
233,0.897849440574646,0.2256120890378952,0.9028213024139404,0.24413861334323883
234,0.9005376100540161,0.22558750212192535,0.9059560894966125,0.24413742125034332
235,0.8985214829444885,0.22580282390117645,0.9028213024139404,0.2437163144350052
236,0.9032257795333862,0.22551889717578888,0.9059560894966125,0.24243693053722382
237,0.9018816947937012,0.22598466277122498,0.9059560894966125,0.24209342896938324
238,0.9018816947937012,0.22643423080444336,0.9059560894966125,0.24356956779956818
239,0.899193525314331,0.22541186213493347,0.9028213024139404,0.24304571747779846
240,0.9032257795333862,0.22546637058258057,0.9028213024139404,0.24202416837215424
241,0.9018816947937012,0.2253599613904953,0.9059560894966125,0.24230724573135376
242,0.9038978219032288,0.22526900470256805,0.9059560894966125,0.24312062561511993
243,0.9018816947937012,0.224991112947464,0.9043887257575989,0.24240516126155853
244,0.9018816947937012,0.2251061499118805,0.9043887257575989,0.2443951964378357
245,0.9038978219032288,0.2239365130662918,0.8996865153312683,0.24548490345478058
246,0.9005376100540161,0.22552303969860077,0.9043887257575989,0.2428581863641739
247,0.899193525314331,0.22493857145309448,0.9059560894966125,0.2425643354654312
248,0.9018816947937012,0.22511067986488342,0.907523512840271,0.24232076108455658
249,0.9025537371635437,0.2252451777458191,0.9059560894966125,0.24368077516555786
250,0.9012096524238586,0.22464801371097565,0.9028213024139404,0.2457016557455063
251,0.897849440574646,0.22421008348464966,0.907523512840271,0.24210432171821594
252,0.9012096524238586,0.2251976728439331,0.9028213024139404,0.24507904052734375
253,0.8971773982048035,0.2252662479877472,0.9043887257575989,0.2437564581632614
254,0.9025537371635437,0.22496049106121063,0.907523512840271,0.242196187376976
255,0.9018816947937012,0.22432950139045715,0.9043887257575989,0.24332521855831146
256,0.9018816947937012,0.22503182291984558,0.9043887257575989,0.2421972155570984
257,0.9005376100540161,0.22491595149040222,0.9059560894966125,0.24152441322803497
258,0.899193525314331,0.22462299466133118,0.9059560894966125,0.24074159562587738
259,0.899193525314331,0.22548319399356842,0.9028213024139404,0.24418625235557556
260,0.9005376100540161,0.22474326193332672,0.9012539386749268,0.244047611951828
261,0.8985214829444885,0.22479094564914703,0.9059560894966125,0.241274893283844
262,0.9012096524238586,0.2243908941745758,0.9059560894966125,0.2411748170852661
263,0.9018816947937012,0.22472445666790009,0.9043887257575989,0.2413589060306549
264,0.9012096524238586,0.2247777134180069,0.907523512840271,0.24124856293201447
265,0.9005376100540161,0.2251209318637848,0.907523512840271,0.24105961620807648
266,0.9005376100540161,0.22427107393741608,0.9059560894966125,0.24134273827075958
267,0.9005376100540161,0.22469647228717804,0.907523512840271,0.24108341336250305
268,0.9025537371635437,0.224556565284729,0.9028213024139404,0.2438793182373047
269,0.897849440574646,0.22420980036258698,0.907523512840271,0.24127769470214844
270,0.9018816947937012,0.22457312047481537,0.9059560894966125,0.24317599833011627
271,0.9038978219032288,0.22413715720176697,0.9043887257575989,0.2431592047214508
272,0.9005376100540161,0.2243494987487793,0.9028213024139404,0.24392090737819672
273,0.8998655676841736,0.2241569459438324,0.9028213024139404,0.24445168673992157
274,0.8985214829444885,0.22433429956436157,0.907523512840271,0.23988181352615356
275,0.8971773982048035,0.22479654848575592,0.907523512840271,0.24030908942222595
276,0.9025537371635437,0.22368524968624115,0.9059560894966125,0.2425597608089447
277,0.9012096524238586,0.22367936372756958,0.9028213024139404,0.24457570910453796
278,0.9025537371635437,0.2242525815963745,0.9028213024139404,0.24387699365615845
279,0.8998655676841736,0.22464850544929504,0.9043887257575989,0.24178704619407654
280,0.9052419066429138,0.22435857355594635,0.9059560894966125,0.24197636544704437
281,0.9032257795333862,0.22405624389648438,0.907523512840271,0.24083958566188812
282,0.9012096524238586,0.2234874665737152,0.9043887257575989,0.24166351556777954
283,0.9025537371635437,0.22402872145175934,0.9043887257575989,0.24237796664237976
284,0.9032257795333862,0.2224881500005722,0.9059560894966125,0.2425059974193573
285,0.899193525314331,0.22370485961437225,0.9028213024139404,0.24500659108161926
286,0.9012096524238586,0.2238987386226654,0.907523512840271,0.24132117629051208
287,0.9018816947937012,0.223492830991745,0.9043887257575989,0.24217917025089264
288,0.9005376100540161,0.22408393025398254,0.9043887257575989,0.24259358644485474
289,0.9018816947937012,0.22354364395141602,0.9043887257575989,0.2430662363767624
290,0.8998655676841736,0.2238372415304184,0.9059560894966125,0.2414124757051468
291,0.8998655676841736,0.22363947331905365,0.907523512840271,0.24143174290657043
292,0.9012096524238586,0.2237885743379593,0.9059560894966125,0.24113868176937103
293,0.9005376100540161,0.2229238748550415,0.9012539386749268,0.2448640614748001
294,0.8998655676841736,0.22379189729690552,0.9059560894966125,0.24231763184070587
295,0.8985214829444885,0.22365134954452515,0.9059560894966125,0.24133262038230896
296,0.9018816947937012,0.22280801832675934,0.9059560894966125,0.2419617772102356
297,0.9018816947937012,0.22307078540325165,0.9043887257575989,0.2440471649169922
298,0.9032257795333862,0.22344660758972168,0.907523512840271,0.2414558380842209
299,0.9045698642730713,0.22330798208713531,0.907523512840271,0.2411642223596573
300,0.9018816947937012,0.2237894982099533,0.9059560894966125,0.24088938534259796
301,0.899193525314331,0.2236841917037964,0.9043887257575989,0.24334217607975006
302,0.8985214829444885,0.22340713441371918,0.9059560894966125,0.24200423061847687
303,0.9018816947937012,0.22290295362472534,0.907523512840271,0.24157635867595673
304,0.9018816947937012,0.22273509204387665,0.907523512840271,0.2405795156955719
305,0.9052419066429138,0.22349388897418976,0.9043887257575989,0.24311460554599762
306,0.9038978219032288,0.22318071126937866,0.9059560894966125,0.24225972592830658
307,0.9025537371635437,0.22325928509235382,0.9059560894966125,0.24126173555850983
308,0.9038978219032288,0.22342032194137573,0.9059560894966125,0.24141143262386322
309,0.9032257795333862,0.22273752093315125,0.9043887257575989,0.24341899156570435
310,0.9038978219032288,0.2230152040719986,0.9043887257575989,0.24316774308681488
311,0.9059139490127563,0.22324064373970032,0.9059560894966125,0.24203795194625854
312,0.9012096524238586,0.2230486124753952,0.9059560894966125,0.24177372455596924
313,0.9012096524238586,0.22271402180194855,0.9059560894966125,0.2427387833595276
314,0.899193525314331,0.2232036590576172,0.9043887257575989,0.2416333705186844
315,0.9012096524238586,0.22297662496566772,0.907523512840271,0.23978479206562042
316,0.9005376100540161,0.22287434339523315,0.907523512840271,0.2402714043855667
317,0.9018816947937012,0.22259320318698883,0.907523512840271,0.24015776813030243
318,0.9018816947937012,0.22259750962257385,0.9043887257575989,0.24286046624183655
319,0.9018816947937012,0.22294169664382935,0.9059560894966125,0.24082820117473602
320,0.9025537371635437,0.22166594862937927,0.9106582999229431,0.24067814648151398
321,0.9018816947937012,0.22372011840343475,0.9059560894966125,0.24100470542907715
322,0.9025537371635437,0.2230142503976822,0.9059560894966125,0.24143870174884796
323,0.9012096524238586,0.22244438529014587,0.9043887257575989,0.2417033314704895
324,0.9005376100540161,0.22294981777668,0.9059560894966125,0.24128730595111847
325,0.9038978219032288,0.22232188284397125,0.9028213024139404,0.2425740361213684
326,0.9025537371635437,0.22273258864879608,0.9012539386749268,0.2428504377603531
327,0.9032257795333862,0.2222002148628235,0.9012539386749268,0.24434421956539154
328,0.9012096524238586,0.22314059734344482,0.9059560894966125,0.2424020767211914
329,0.9045698642730713,0.22240416705608368,0.9028213024139404,0.24382086098194122
330,0.9012096524238586,0.2223503589630127,0.9043887257575989,0.2434392273426056
331,0.9018816947937012,0.22252854704856873,0.9059560894966125,0.24195699393749237
332,0.9005376100540161,0.22198651731014252,0.8996865153312683,0.24540849030017853
333,0.9012096524238586,0.22301816940307617,0.9059560894966125,0.24168387055397034
334,0.899193525314331,0.22260934114456177,0.9043887257575989,0.24290336668491364
335,0.9025537371635437,0.2218969166278839,0.9059560894966125,0.24083730578422546
336,0.9032257795333862,0.2222590446472168,0.907523512840271,0.2400716245174408
337,0.9045698642730713,0.22201205790042877,0.907523512840271,0.2419660985469818
338,0.9032257795333862,0.2224731296300888,0.907523512840271,0.24127137660980225
339,0.9032257795333862,0.22236430644989014,0.9059560894966125,0.241847425699234
340,0.899193525314331,0.22226081788539886,0.9028213024139404,0.24321115016937256
341,0.8985214829444885,0.22235430777072906,0.907523512840271,0.24055215716362
342,0.9018816947937012,0.22197002172470093,0.9059560894966125,0.24231426417827606
343,0.9025537371635437,0.2224176824092865,0.9059560894966125,0.2410944402217865
344,0.9032257795333862,0.22269205749034882,0.9043887257575989,0.24239234626293182
345,0.8998655676841736,0.22188660502433777,0.907523512840271,0.24184422194957733
346,0.9018816947937012,0.22157424688339233,0.907523512840271,0.24074874818325043
347,0.9018816947937012,0.2222442775964737,0.9043887257575989,0.24330027401447296
348,0.9038978219032288,0.2219061553478241,0.9043887257575989,0.24236620962619781
349,0.9052419066429138,0.22178830206394196,0.907523512840271,0.24086840450763702
350,0.9032257795333862,0.22195293009281158,0.907523512840271,0.23994804918766022
351,0.9052419066429138,0.2213425189256668,0.907523512840271,0.2401856780052185
352,0.9032257795333862,0.2221975177526474,0.9090909361839294,0.23973394930362701
353,0.9025537371635437,0.2219376564025879,0.9059560894966125,0.24111025035381317
354,0.9032257795333862,0.22145605087280273,0.9090909361839294,0.24027879536151886
355,0.9025537371635437,0.22241434454917908,0.907523512840271,0.2407192587852478
356,0.9045698642730713,0.2221706211566925,0.907523512840271,0.24069271981716156
357,0.9012096524238586,0.22188319265842438,0.907523512840271,0.2411995232105255
358,0.8985214829444885,0.22145147621631622,0.9059560894966125,0.24001212418079376
359,0.9025537371635437,0.22150130569934845,0.907523512840271,0.23891432583332062
360,0.9018816947937012,0.22170983254909515,0.907523512840271,0.24124518036842346
361,0.9032257795333862,0.22145478427410126,0.907523512840271,0.24019207060337067
362,0.9012096524238586,0.22127024829387665,0.9059560894966125,0.24270989000797272
363,0.9012096524238586,0.22164933383464813,0.907523512840271,0.24016867578029633
364,0.9012096524238586,0.22133593261241913,0.9059560894966125,0.24285046756267548
365,0.9045698642730713,0.22166867554187775,0.9059560894966125,0.24122363328933716
366,0.9025537371635437,0.22165895998477936,0.907523512840271,0.24062983691692352
367,0.9018816947937012,0.22203245759010315,0.907523512840271,0.2411366105079651
368,0.9032257795333862,0.22104541957378387,0.9043887257575989,0.24398665130138397
369,0.9018816947937012,0.22180546820163727,0.907523512840271,0.24062713980674744
